Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,845662,15,BKXOPT,BANKEX24SEP57300PE,30-SEP-2024,OPTIDX,PE,57300,0.05,
BFO,845927,15,BKXOPT,BANKEX24SEP57200PE,30-SEP-2024,OPTIDX,PE,57200,0.05,
BFO,846012,15,BKXOPT,BANKEX24SEP57100PE,30-SEP-2024,OPTIDX,PE,57100,0.05,
BFO,845898,15,BKXOPT,BANKEX24SEP57000PE,30-SEP-2024,OPTIDX,PE,57000,0.05,
BFO,845676,15,BKXOPT,BANKEX24SEP56900PE,30-SEP-2024,OPTIDX,PE,56900,0.05,
BFO,845756,15,BKXOPT,BANKEX24SEP56800PE,30-SEP-2024,OPTIDX,PE,56800,0.05,
BFO,845855,15,BKXOPT,BANKEX24SEP56700PE,30-SEP-2024,OPTIDX,PE,56700,0.05,
BFO,845740,15,BKXOPT,BANKEX24SEP56600PE,30-SEP-2024,OPTIDX,PE,56600,0.05,
BFO,845829,15,BKXOPT,BANKEX24SEP56500PE,30-SEP-2024,OPTIDX,PE,56500,0.05,
BFO,845717,15,BKXOPT,BANKEX24SEP56400PE,30-SEP-2024,OPTIDX,PE,56400,0.05,
BFO,845803,15,BKXOPT,BANKEX24SEP56300PE,30-SEP-2024,OPTIDX,PE,56300,0.05,
BFO,845696,15,BKXOPT,BANKEX24SEP56200PE,30-SEP-2024,OPTIDX,PE,56200,0.05,
BFO,845778,15,BKXOPT,BANKEX24SEP56100PE,30-SEP-2024,OPTIDX,PE,56100,0.05,
BFO,845883,15,BKXOPT,BANKEX24SEP56000PE,30-SEP-2024,OPTIDX,PE,56000,0.05,
BFO,845664,15,BKXOPT,BANKEX24SEP55900PE,30-SEP-2024,OPTIDX,PE,55900,0.05,
BFO,845930,15,BKXOPT,BANKEX24SEP55800PE,30-SEP-2024,OPTIDX,PE,55800,0.05,
BFO,846015,15,BKXOPT,BANKEX24SEP55700PE,30-SEP-2024,OPTIDX,PE,55700,0.05,
BFO,845903,15,BKXOPT,BANKEX24SEP55600PE,30-SEP-2024,OPTIDX,PE,55600,0.05,
BFO,845994,15,BKXOPT,BANKEX24SEP55500PE,30-SEP-2024,OPTIDX,PE,55500,0.05,
BFO,845877,15,BKXOPT,BANKEX24SEP55400PE,30-SEP-2024,OPTIDX,PE,55400,0.05,
BFO,845976,15,BKXOPT,BANKEX24SEP55300PE,30-SEP-2024,OPTIDX,PE,55300,0.05,
BFO,845680,15,BKXOPT,BANKEX24SEP55200PE,30-SEP-2024,OPTIDX,PE,55200,0.05,
BFO,845950,15,BKXOPT,BANKEX24SEP55100PE,30-SEP-2024,OPTIDX,PE,55100,0.05,
BFO,845661,15,BKXOPT,BANKEX24SEP55000PE,30-SEP-2024,OPTIDX,PE,55000,0.05,
BFO,845807,15,BKXOPT,BANKEX24SEP54900PE,30-SEP-2024,OPTIDX,PE,54900,0.05,
BFO,845700,15,BKXOPT,BANKEX24SEP54800PE,30-SEP-2024,OPTIDX,PE,54800,0.05,
BFO,845782,15,BKXOPT,BANKEX24SEP54700PE,30-SEP-2024,OPTIDX,PE,54700,0.05,
BFO,846629,15,BKXOPT,BANKEX24SEP64100CE,30-SEP-2024,OPTIDX,CE,64100,0.05,
BFO,846530,15,BKXOPT,BANKEX24SEP64000CE,30-SEP-2024,OPTIDX,CE,64000,0.05,
BFO,846655,15,BKXOPT,BANKEX24SEP63900CE,30-SEP-2024,OPTIDX,CE,63900,0.05,
BFO,846392,15,BKXOPT,BANKEX24SEP63800CE,30-SEP-2024,OPTIDX,CE,63800,0.05,
BFO,846276,15,BKXOPT,BANKEX24SEP63700CE,30-SEP-2024,OPTIDX,CE,63700,0.05,
BFO,846373,15,BKXOPT,BANKEX24SEP63600CE,30-SEP-2024,OPTIDX,CE,63600,0.05,
BFO,846080,15,BKXOPT,BANKEX24SEP63500CE,30-SEP-2024,OPTIDX,CE,63500,0.05,
BFO,846348,15,BKXOPT,BANKEX24SEP63400CE,30-SEP-2024,OPTIDX,CE,63400,0.05,
BFO,846057,15,BKXOPT,BANKEX24SEP63300CE,30-SEP-2024,OPTIDX,CE,63300,0.05,
BFO,846324,15,BKXOPT,BANKEX24SEP63200CE,30-SEP-2024,OPTIDX,CE,63200,0.05,
BFO,846424,15,BKXOPT,BANKEX24SEP63100CE,30-SEP-2024,OPTIDX,CE,63100,0.05,
BFO,846134,15,BKXOPT,BANKEX24SEP63000CE,30-SEP-2024,OPTIDX,CE,63000,0.05,
BFO,846074,15,BKXOPT,BANKEX24SEP62900CE,30-SEP-2024,OPTIDX,CE,62900,0.05,
BFO,846181,15,BKXOPT,BANKEX24SEP62800CE,30-SEP-2024,OPTIDX,CE,62800,0.05,
BFO,845850,15,BKXOPT,BANKEX24SEP62700CE,30-SEP-2024,OPTIDX,CE,62700,0.05,
BFO,845735,15,BKXOPT,BANKEX24SEP62600CE,30-SEP-2024,OPTIDX,CE,62600,0.05,
BFO,845827,15,BKXOPT,BANKEX24SEP62500CE,30-SEP-2024,OPTIDX,CE,62500,0.05,
BFO,845713,15,BKXOPT,BANKEX24SEP62400CE,30-SEP-2024,OPTIDX,CE,62400,0.05,
BFO,845798,15,BKXOPT,BANKEX24SEP62300CE,30-SEP-2024,OPTIDX,CE,62300,0.05,
BFO,845906,15,BKXOPT,BANKEX24SEP62200CE,30-SEP-2024,OPTIDX,CE,62200,0.05,
BFO,845771,15,BKXOPT,BANKEX24SEP62100CE,30-SEP-2024,OPTIDX,CE,62100,0.05,
BFO,845879,15,BKXOPT,BANKEX24SEP62000CE,30-SEP-2024,OPTIDX,CE,62000,0.05,
BFO,845660,15,BKXOPT,BANKEX24SEP61900CE,30-SEP-2024,OPTIDX,CE,61900,0.05,
BFO,845924,15,BKXOPT,BANKEX24SEP61800CE,30-SEP-2024,OPTIDX,CE,61800,0.05,
BFO,846009,15,BKXOPT,BANKEX24SEP61700CE,30-SEP-2024,OPTIDX,CE,61700,0.05,
BFO,845896,15,BKXOPT,BANKEX24SEP61600CE,30-SEP-2024,OPTIDX,CE,61600,0.05,
BFO,845988,15,BKXOPT,BANKEX24SEP61500CE,30-SEP-2024,OPTIDX,CE,61500,0.05,
BFO,845702,15,BKXOPT,BANKEX24SEP61400CE,30-SEP-2024,OPTIDX,CE,61400,0.05,
BFO,845971,15,BKXOPT,BANKEX24SEP61300CE,30-SEP-2024,OPTIDX,CE,61300,0.05,
BFO,845678,15,BKXOPT,BANKEX24SEP61200CE,30-SEP-2024,OPTIDX,CE,61200,0.05,
BFO,845944,15,BKXOPT,BANKEX24SEP61100CE,30-SEP-2024,OPTIDX,CE,61100,0.05,
BFO,845659,15,BKXOPT,BANKEX24SEP61000CE,30-SEP-2024,OPTIDX,CE,61000,0.05,
BFO,845800,15,BKXOPT,BANKEX24SEP60900CE,30-SEP-2024,OPTIDX,CE,60900,0.05,
BFO,845692,15,BKXOPT,BANKEX24SEP60800CE,30-SEP-2024,OPTIDX,CE,60800,0.05,
BFO,845774,15,BKXOPT,BANKEX24SEP60700CE,30-SEP-2024,OPTIDX,CE,60700,0.05,
BFO,845881,15,BKXOPT,BANKEX24SEP60600CE,30-SEP-2024,OPTIDX,CE,60600,0.05,
BFO,845752,15,BKXOPT,BANKEX24SEP60500CE,30-SEP-2024,OPTIDX,CE,60500,0.05,
BFO,845849,15,BKXOPT,BANKEX24SEP60400CE,30-SEP-2024,OPTIDX,CE,60400,0.05,
BFO,845734,15,BKXOPT,BANKEX24SEP60300CE,30-SEP-2024,OPTIDX,CE,60300,0.05,
BFO,845826,15,BKXOPT,BANKEX24SEP60200CE,30-SEP-2024,OPTIDX,CE,60200,0.05,
BFO,845933,15,BKXOPT,BANKEX24SEP60100CE,30-SEP-2024,OPTIDX,CE,60100,0.05,
BFO,845797,15,BKXOPT,BANKEX24SEP60000CE,30-SEP-2024,OPTIDX,CE,60000,0.05,
BFO,845891,15,BKXOPT,BANKEX24SEP59900CE,30-SEP-2024,OPTIDX,CE,59900,0.05,
BFO,845986,15,BKXOPT,BANKEX24SEP59800CE,30-SEP-2024,OPTIDX,CE,59800,0.05,
BFO,845863,15,BKXOPT,BANKEX24SEP59700CE,30-SEP-2024,OPTIDX,CE,59700,0.05,
BFO,845964,15,BKXOPT,BANKEX24SEP59600CE,30-SEP-2024,OPTIDX,CE,59600,0.05,
BFO,845835,15,BKXOPT,BANKEX24SEP59500CE,30-SEP-2024,OPTIDX,CE,59500,0.05,
BFO,845937,15,BKXOPT,BANKEX24SEP59400CE,30-SEP-2024,OPTIDX,CE,59400,0.05,
BFO,845808,15,BKXOPT,BANKEX24SEP59300CE,30-SEP-2024,OPTIDX,CE,59300,0.05,
BFO,845914,15,BKXOPT,BANKEX24SEP59200CE,30-SEP-2024,OPTIDX,CE,59200,0.05,
BFO,846003,15,BKXOPT,BANKEX24SEP59100CE,30-SEP-2024,OPTIDX,CE,59100,0.05,
BFO,845884,15,BKXOPT,BANKEX24SEP59000CE,30-SEP-2024,OPTIDX,CE,59000,0.05,
BFO,845670,15,BKXOPT,BANKEX24SEP58900CE,30-SEP-2024,OPTIDX,CE,58900,0.05,
BFO,845748,15,BKXOPT,BANKEX24SEP58800CE,30-SEP-2024,OPTIDX,CE,58800,0.05,
BFO,846020,15,BKXOPT,BANKEX24SEP58700CE,30-SEP-2024,OPTIDX,CE,58700,0.05,
BFO,845728,15,BKXOPT,BANKEX24SEP58600CE,30-SEP-2024,OPTIDX,CE,58600,0.05,
BFO,845822,15,BKXOPT,BANKEX24SEP58500CE,30-SEP-2024,OPTIDX,CE,58500,0.05,
BFO,845706,15,BKXOPT,BANKEX24SEP58400CE,30-SEP-2024,OPTIDX,CE,58400,0.05,
BFO,845793,15,BKXOPT,BANKEX24SEP58300CE,30-SEP-2024,OPTIDX,CE,58300,0.05,
BFO,845683,15,BKXOPT,BANKEX24SEP58200CE,30-SEP-2024,OPTIDX,CE,58200,0.05,
BFO,845766,15,BKXOPT,BANKEX24SEP58100CE,30-SEP-2024,OPTIDX,CE,58100,0.05,
BFO,845665,15,BKXOPT,BANKEX24SEP58000CE,30-SEP-2024,OPTIDX,CE,58000,0.05,
BFO,845814,15,BKXOPT,BANKEX24SEP57900CE,30-SEP-2024,OPTIDX,CE,57900,0.05,
BFO,845920,15,BKXOPT,BANKEX24SEP57800CE,30-SEP-2024,OPTIDX,CE,57800,0.05,
BFO,846007,15,BKXOPT,BANKEX24SEP57700CE,30-SEP-2024,OPTIDX,CE,57700,0.05,
BFO,845890,15,BKXOPT,BANKEX24SEP57600CE,30-SEP-2024,OPTIDX,CE,57600,0.05,
BFO,845985,15,BKXOPT,BANKEX24SEP57500CE,30-SEP-2024,OPTIDX,CE,57500,0.05,
BFO,845862,15,BKXOPT,BANKEX24SEP57400CE,30-SEP-2024,OPTIDX,CE,57400,0.05,
BFO,845963,15,BKXOPT,BANKEX24SEP57300CE,30-SEP-2024,OPTIDX,CE,57300,0.05,
BFO,845834,15,BKXOPT,BANKEX24SEP57200CE,30-SEP-2024,OPTIDX,CE,57200,0.05,
BFO,845936,15,BKXOPT,BANKEX24SEP57100CE,30-SEP-2024,OPTIDX,CE,57100,0.05,
BFO,845656,15,BKXOPT,BANKEX24SEP57000CE,30-SEP-2024,OPTIDX,CE,57000,0.05,
BFO,845795,15,BKXOPT,BANKEX24SEP56900CE,30-SEP-2024,OPTIDX,CE,56900,0.05,
BFO,845687,15,BKXOPT,BANKEX24SEP56800CE,30-SEP-2024,OPTIDX,CE,56800,0.05,
BFO,845769,15,BKXOPT,BANKEX24SEP56700CE,30-SEP-2024,OPTIDX,CE,56700,0.05,
BFO,845669,15,BKXOPT,BANKEX24SEP56600CE,30-SEP-2024,OPTIDX,CE,56600,0.05,
BFO,845747,15,BKXOPT,BANKEX24SEP56500CE,30-SEP-2024,OPTIDX,CE,56500,0.05,
BFO,846019,15,BKXOPT,BANKEX24SEP56400CE,30-SEP-2024,OPTIDX,CE,56400,0.05,
BFO,845727,15,BKXOPT,BANKEX24SEP56300CE,30-SEP-2024,OPTIDX,CE,56300,0.05,
BFO,845820,15,BKXOPT,BANKEX24SEP56200CE,30-SEP-2024,OPTIDX,CE,56200,0.05,
BFO,845705,15,BKXOPT,BANKEX24SEP56100CE,30-SEP-2024,OPTIDX,CE,56100,0.05,
BFO,845792,15,BKXOPT,BANKEX24SEP56000CE,30-SEP-2024,OPTIDX,CE,56000,0.05,
BFO,845968,15,BKXOPT,BANKEX24SEP55900CE,30-SEP-2024,OPTIDX,CE,55900,0.05,
BFO,845840,15,BKXOPT,BANKEX24SEP55800CE,30-SEP-2024,OPTIDX,CE,55800,0.05,
BFO,845940,15,BKXOPT,BANKEX24SEP55700CE,30-SEP-2024,OPTIDX,CE,55700,0.05,
BFO,845813,15,BKXOPT,BANKEX24SEP55600CE,30-SEP-2024,OPTIDX,CE,55600,0.05,
BFO,845919,15,BKXOPT,BANKEX24SEP55500CE,30-SEP-2024,OPTIDX,CE,55500,0.05,
BFO,846005,15,BKXOPT,BANKEX24SEP55400CE,30-SEP-2024,OPTIDX,CE,55400,0.05,
BFO,845889,15,BKXOPT,BANKEX24SEP55300CE,30-SEP-2024,OPTIDX,CE,55300,0.05,
BFO,845984,15,BKXOPT,BANKEX24SEP55200CE,30-SEP-2024,OPTIDX,CE,55200,0.05,
BFO,845861,15,BKXOPT,BANKEX24SEP55100CE,30-SEP-2024,OPTIDX,CE,55100,0.05,
BFO,845962,15,BKXOPT,BANKEX24SEP55000CE,30-SEP-2024,OPTIDX,CE,55000,0.05,
BFO,845731,15,BKXOPT,BANKEX24SEP54900CE,30-SEP-2024,OPTIDX,CE,54900,0.05,
BFO,846001,15,BKXOPT,BANKEX24SEP54800CE,30-SEP-2024,OPTIDX,CE,54800,0.05,
BFO,845709,15,BKXOPT,BANKEX24SEP54700CE,30-SEP-2024,OPTIDX,CE,54700,0.05,
BFO,846585,15,BKXOPT,BANKEX24JUL64100PE,29-JUL-2024,OPTIDX,PE,64100,0.05,
BFO,846662,15,BKXOPT,BANKEX24JUL64000PE,29-JUL-2024,OPTIDX,PE,64000,0.05,
BFO,846494,15,BKXOPT,BANKEX24JUL63900PE,29-JUL-2024,OPTIDX,PE,63900,0.05,
BFO,846188,15,BKXOPT,BANKEX24JUL63800PE,29-JUL-2024,OPTIDX,PE,63800,0.05,
BFO,846058,15,BKXOPT,BANKEX24JUL63700PE,29-JUL-2024,OPTIDX,PE,63700,0.05,
BFO,846163,15,BKXOPT,BANKEX24JUL63600PE,29-JUL-2024,OPTIDX,PE,63600,0.05,
BFO,846425,15,BKXOPT,BANKEX24JUL63500PE,29-JUL-2024,OPTIDX,PE,63500,0.05,
BFO,846135,15,BKXOPT,BANKEX24JUL63400PE,29-JUL-2024,OPTIDX,PE,63400,0.05,
BFO,846390,15,BKXOPT,BANKEX24JUL63300PE,29-JUL-2024,OPTIDX,PE,63300,0.05,
BFO,846110,15,BKXOPT,BANKEX24JUL63200PE,29-JUL-2024,OPTIDX,PE,63200,0.05,
BFO,846205,15,BKXOPT,BANKEX24JUL63100PE,29-JUL-2024,OPTIDX,PE,63100,0.05,
BFO,846078,15,BKXOPT,BANKEX24JUL63000PE,29-JUL-2024,OPTIDX,PE,63000,0.05,
BFO,846246,15,BKXOPT,BANKEX24JUL62900PE,29-JUL-2024,OPTIDX,PE,62900,0.05,
BFO,845298,15,BKXOPT,BANKEX24JUL62800PE,29-JUL-2024,OPTIDX,PE,62800,0.05,
BFO,845161,15,BKXOPT,BANKEX24JUL62700PE,29-JUL-2024,OPTIDX,PE,62700,0.05,
BFO,845268,15,BKXOPT,BANKEX24JUL62600PE,29-JUL-2024,OPTIDX,PE,62600,0.05,
BFO,844751,15,BKXOPT,BANKEX24JUL62500PE,29-JUL-2024,OPTIDX,PE,62500,0.05,
BFO,844837,15,BKXOPT,BANKEX24JUL62400PE,29-JUL-2024,OPTIDX,PE,62400,0.05,
BFO,844921,15,BKXOPT,BANKEX24JUL62300PE,29-JUL-2024,OPTIDX,PE,62300,0.05,
BFO,844813,15,BKXOPT,BANKEX24JUL62200PE,29-JUL-2024,OPTIDX,PE,62200,0.05,
BFO,844896,15,BKXOPT,BANKEX24JUL62100PE,29-JUL-2024,OPTIDX,PE,62100,0.05,
BFO,844791,15,BKXOPT,BANKEX24JUL62000PE,29-JUL-2024,OPTIDX,PE,62000,0.05,
BFO,844933,15,BKXOPT,BANKEX24JUL61900PE,29-JUL-2024,OPTIDX,PE,61900,0.05,
BFO,844671,15,BKXOPT,BANKEX24JUL61800PE,29-JUL-2024,OPTIDX,PE,61800,0.05,
BFO,844915,15,BKXOPT,BANKEX24JUL61700PE,29-JUL-2024,OPTIDX,PE,61700,0.05,
BFO,844649,15,BKXOPT,BANKEX24JUL61600PE,29-JUL-2024,OPTIDX,PE,61600,0.05,
BFO,844740,15,BKXOPT,BANKEX24JUL61500PE,29-JUL-2024,OPTIDX,PE,61500,0.05,
BFO,844625,15,BKXOPT,BANKEX24JUL61400PE,29-JUL-2024,OPTIDX,PE,61400,0.05,
BFO,844442,15,BKXOPT,BANKEX24JUL61300PE,29-JUL-2024,OPTIDX,PE,61300,0.05,
BFO,844584,15,BKXOPT,BANKEX24JUL61200PE,29-JUL-2024,OPTIDX,PE,61200,0.05,
BFO,844432,15,BKXOPT,BANKEX24JUL61100PE,29-JUL-2024,OPTIDX,PE,61100,0.05,
BFO,844481,15,BKXOPT,BANKEX24JUL61000PE,29-JUL-2024,OPTIDX,PE,61000,0.05,
BFO,844279,15,BKXOPT,BANKEX24JUL60900PE,29-JUL-2024,OPTIDX,PE,60900,0.05,
BFO,843094,15,BKXOPT,BANKEX24JUL60800PE,29-JUL-2024,OPTIDX,PE,60800,0.05,
BFO,843209,15,BKXOPT,BANKEX24JUL60700PE,29-JUL-2024,OPTIDX,PE,60700,0.05,
BFO,843065,15,BKXOPT,BANKEX24JUL60600PE,29-JUL-2024,OPTIDX,PE,60600,0.05,
BFO,843180,15,BKXOPT,BANKEX24JUL60500PE,29-JUL-2024,OPTIDX,PE,60500,0.05,
BFO,843039,15,BKXOPT,BANKEX24JUL60400PE,29-JUL-2024,OPTIDX,PE,60400,0.05,
BFO,1126518,15,BKXOPT,BANKEX24JUL60300PE,29-JUL-2024,OPTIDX,PE,60300,0.05,
BFO,1126880,15,BKXOPT,BANKEX24JUL60200PE,29-JUL-2024,OPTIDX,PE,60200,0.05,
BFO,1126433,15,BKXOPT,BANKEX24JUL60100PE,29-JUL-2024,OPTIDX,PE,60100,0.05,
BFO,1126806,15,BKXOPT,BANKEX24JUL60000PE,29-JUL-2024,OPTIDX,PE,60000,0.05,
BFO,1124846,15,BKXOPT,BANKEX24JUL59900PE,29-JUL-2024,OPTIDX,PE,59900,0.05,
BFO,1125285,15,BKXOPT,BANKEX24JUL59800PE,29-JUL-2024,OPTIDX,PE,59800,0.05,
BFO,1123095,15,BKXOPT,BANKEX24JUL59700PE,29-JUL-2024,OPTIDX,PE,59700,0.05,
BFO,1124276,15,BKXOPT,BANKEX24JUL59600PE,29-JUL-2024,OPTIDX,PE,59600,0.05,
BFO,1124724,15,BKXOPT,BANKEX24JUL59500PE,29-JUL-2024,OPTIDX,PE,59500,0.05,
BFO,1123410,15,BKXOPT,BANKEX24JUL59400PE,29-JUL-2024,OPTIDX,PE,59400,0.05,
BFO,1124606,15,BKXOPT,BANKEX24JUL59300PE,29-JUL-2024,OPTIDX,PE,59300,0.05,
BFO,1123296,15,BKXOPT,BANKEX24JUL59200PE,29-JUL-2024,OPTIDX,PE,59200,0.05,
BFO,1111591,15,BKXOPT,BANKEX24JUL59100PE,29-JUL-2024,OPTIDX,PE,59100,0.05,
BFO,1112471,15,BKXOPT,BANKEX24JUL59000PE,29-JUL-2024,OPTIDX,PE,59000,0.05,
BFO,1112324,15,BKXOPT,BANKEX24JUL58900PE,29-JUL-2024,OPTIDX,PE,58900,0.05,
BFO,1112450,15,BKXOPT,BANKEX24JUL58800PE,29-JUL-2024,OPTIDX,PE,58800,0.05,
BFO,1112117,15,BKXOPT,BANKEX24JUL58700PE,29-JUL-2024,OPTIDX,PE,58700,0.05,
BFO,1111630,15,BKXOPT,BANKEX24JUL58600PE,29-JUL-2024,OPTIDX,PE,58600,0.05,
BFO,1111864,15,BKXOPT,BANKEX24JUL58500PE,29-JUL-2024,OPTIDX,PE,58500,0.05,
BFO,1111169,15,BKXOPT,BANKEX24JUL58400PE,29-JUL-2024,OPTIDX,PE,58400,0.05,
BFO,1111435,15,BKXOPT,BANKEX24JUL58300PE,29-JUL-2024,OPTIDX,PE,58300,0.05,
BFO,1112402,15,BKXOPT,BANKEX24JUL58200PE,29-JUL-2024,OPTIDX,PE,58200,0.05,
BFO,1112045,15,BKXOPT,BANKEX24JUL58100PE,29-JUL-2024,OPTIDX,PE,58100,0.05,
BFO,1112191,15,BKXOPT,BANKEX24JUL58000PE,29-JUL-2024,OPTIDX,PE,58000,0.05,
BFO,1112027,15,BKXOPT,BANKEX24JUL57900PE,29-JUL-2024,OPTIDX,PE,57900,0.05,
BFO,1111477,15,BKXOPT,BANKEX24JUL57800PE,29-JUL-2024,OPTIDX,PE,57800,0.05,
BFO,1111752,15,BKXOPT,BANKEX24JUL57700PE,29-JUL-2024,OPTIDX,PE,57700,0.05,
BFO,1111027,15,BKXOPT,BANKEX24JUL57600PE,29-JUL-2024,OPTIDX,PE,57600,0.05,
BFO,1111279,15,BKXOPT,BANKEX24JUL57500PE,29-JUL-2024,OPTIDX,PE,57500,0.05,
BFO,1112327,15,BKXOPT,BANKEX24JUL57400PE,29-JUL-2024,OPTIDX,PE,57400,0.05,
BFO,1111976,15,BKXOPT,BANKEX24JUL57300PE,29-JUL-2024,OPTIDX,PE,57300,0.05,
BFO,1112119,15,BKXOPT,BANKEX24JUL57200PE,29-JUL-2024,OPTIDX,PE,57200,0.05,
BFO,1111632,15,BKXOPT,BANKEX24JUL57100PE,29-JUL-2024,OPTIDX,PE,57100,0.05,
BFO,1111865,15,BKXOPT,BANKEX24JUL57000PE,29-JUL-2024,OPTIDX,PE,57000,0.05,
BFO,1111617,15,BKXOPT,BANKEX24JUL56900PE,29-JUL-2024,OPTIDX,PE,56900,0.05,
BFO,1112483,15,BKXOPT,BANKEX24JUL56800PE,29-JUL-2024,OPTIDX,PE,56800,0.05,
BFO,1111142,15,BKXOPT,BANKEX24JUL56700PE,29-JUL-2024,OPTIDX,PE,56700,0.05,
BFO,1112263,15,BKXOPT,BANKEX24JUL56600PE,29-JUL-2024,OPTIDX,PE,56600,0.05,
BFO,1111882,15,BKXOPT,BANKEX24JUL56500PE,29-JUL-2024,OPTIDX,PE,56500,0.05,
BFO,1112033,15,BKXOPT,BANKEX24JUL56400PE,29-JUL-2024,OPTIDX,PE,56400,0.05,
BFO,1111482,15,BKXOPT,BANKEX24JUL56300PE,29-JUL-2024,OPTIDX,PE,56300,0.05,
BFO,1111762,15,BKXOPT,BANKEX24JUL56200PE,29-JUL-2024,OPTIDX,PE,56200,0.05,
BFO,1111031,15,BKXOPT,BANKEX24JUL56100PE,29-JUL-2024,OPTIDX,PE,56100,0.05,
BFO,1112212,15,BKXOPT,BANKEX24JUL56000PE,29-JUL-2024,OPTIDX,PE,56000,0.05,
BFO,1111017,15,BKXOPT,BANKEX24JUL55900PE,29-JUL-2024,OPTIDX,PE,55900,0.05,
BFO,1112200,15,BKXOPT,BANKEX24JUL55800PE,29-JUL-2024,OPTIDX,PE,55800,0.05,
BFO,1111799,15,BKXOPT,BANKEX24JUL55700PE,29-JUL-2024,OPTIDX,PE,55700,0.05,
BFO,1111967,15,BKXOPT,BANKEX24JUL55600PE,29-JUL-2024,OPTIDX,PE,55600,0.05,
BFO,1111311,15,BKXOPT,BANKEX24JUL55500PE,29-JUL-2024,OPTIDX,PE,55500,0.05,
BFO,1111619,15,BKXOPT,BANKEX24JUL55400PE,29-JUL-2024,OPTIDX,PE,55400,0.05,
BFO,1112484,15,BKXOPT,BANKEX24JUL55300PE,29-JUL-2024,OPTIDX,PE,55300,0.05,
BFO,1112133,15,BKXOPT,BANKEX24JUL55200PE,29-JUL-2024,OPTIDX,PE,55200,0.05,
BFO,1112267,15,BKXOPT,BANKEX24JUL55100PE,29-JUL-2024,OPTIDX,PE,55100,0.05,
BFO,1111883,15,BKXOPT,BANKEX24JUL55000PE,29-JUL-2024,OPTIDX,PE,55000,0.05,
BFO,1111653,15,BKXOPT,BANKEX24JUL54900PE,29-JUL-2024,OPTIDX,PE,54900,0.05,
BFO,1111873,15,BKXOPT,BANKEX24JUL54800PE,29-JUL-2024,OPTIDX,PE,54800,0.05,
BFO,1111209,15,BKXOPT,BANKEX24JUL54700PE,29-JUL-2024,OPTIDX,PE,54700,0.05,
BFO,1111442,15,BKXOPT,BANKEX24JUL54600PE,29-JUL-2024,OPTIDX,PE,54600,0.05,
BFO,1112407,15,BKXOPT,BANKEX24JUL54500PE,29-JUL-2024,OPTIDX,PE,54500,0.05,
BFO,1112069,15,BKXOPT,BANKEX24JUL54400PE,29-JUL-2024,OPTIDX,PE,54400,0.05,
BFO,1112202,15,BKXOPT,BANKEX24JUL54300PE,29-JUL-2024,OPTIDX,PE,54300,0.05,
BFO,1111801,15,BKXOPT,BANKEX24JUL54200PE,29-JUL-2024,OPTIDX,PE,54200,0.05,
BFO,1111973,15,BKXOPT,BANKEX24JUL54100PE,29-JUL-2024,OPTIDX,PE,54100,0.05,
BFO,1111327,15,BKXOPT,BANKEX24JUL54000PE,29-JUL-2024,OPTIDX,PE,54000,0.05,
BFO,1111043,15,BKXOPT,BANKEX24JUL53900PE,29-JUL-2024,OPTIDX,PE,53900,0.05,
BFO,1111299,15,BKXOPT,BANKEX24JUL53800PE,29-JUL-2024,OPTIDX,PE,53800,0.05,
BFO,1112342,15,BKXOPT,BANKEX24JUL53700PE,29-JUL-2024,OPTIDX,PE,53700,0.05,
BFO,1111986,15,BKXOPT,BANKEX24JUL53600PE,29-JUL-2024,OPTIDX,PE,53600,0.05,
BFO,1112129,15,BKXOPT,BANKEX24JUL53500PE,29-JUL-2024,OPTIDX,PE,53500,0.05,
BFO,1111654,15,BKXOPT,BANKEX24JUL53400PE,29-JUL-2024,OPTIDX,PE,53400,0.05,
BFO,1111874,15,BKXOPT,BANKEX24JUL53300PE,29-JUL-2024,OPTIDX,PE,53300,0.05,
BFO,1111213,15,BKXOPT,BANKEX24JUL53200PE,29-JUL-2024,OPTIDX,PE,53200,0.05,
BFO,1111454,15,BKXOPT,BANKEX24JUL53100PE,29-JUL-2024,OPTIDX,PE,53100,0.05,
BFO,1112832,15,BKXOPT,BANKEX24JUL53000PE,29-JUL-2024,OPTIDX,PE,53000,0.05,
BFO,1113203,15,BKXOPT,BANKEX24JUL52900PE,29-JUL-2024,OPTIDX,PE,52900,0.05,
BFO,1113077,15,BKXOPT,BANKEX24JUL52800PE,29-JUL-2024,OPTIDX,PE,52800,0.05,
BFO,1113125,15,BKXOPT,BANKEX24JUL52700PE,29-JUL-2024,OPTIDX,PE,52700,0.05,
BFO,1113495,15,BKXOPT,BANKEX24JUL52600PE,29-JUL-2024,OPTIDX,PE,52600,0.05,
BFO,1113570,15,BKXOPT,BANKEX24JUL52500PE,29-JUL-2024,OPTIDX,PE,52500,0.05,
BFO,1113392,15,BKXOPT,BANKEX24JUL52400PE,29-JUL-2024,OPTIDX,PE,52400,0.05,
BFO,1114479,15,BKXOPT,BANKEX24JUL52300PE,29-JUL-2024,OPTIDX,PE,52300,0.05,
BFO,1115097,15,BKXOPT,BANKEX24JUL52200PE,29-JUL-2024,OPTIDX,PE,52200,0.05,
BFO,1114777,15,BKXOPT,BANKEX24JUL52100PE,29-JUL-2024,OPTIDX,PE,52100,0.05,
